    1.4588628093E+03   -6.5851838147E+02    4.7550123877E+02    2.0921637246E+02    3.8579464810E+01    2.8454829214E+02    3.5121740636E+01    1.7421128125E+02    3.4982331981E+02   -1.5632988075E+02    3.8135457906E+02   -4.9753607131E+00    4.3442292882E+02    1.2259289372E+02    1.2628230582E+02    4.1484885632E+02    2.2847643007E+02    1.3359540551E+02    3.7705293600E+02    7.7282765310E+01    1.6129066109E+02    3.6675082386E+02   -3.1328420607E+02    4.5686435694E+02    1.1226727200E+02    3.5028808352E+01    2.2695210844E+02    6.9602793042E+01    2.3125780448E+02    4.2165605432E+01    3.9651607500E+01    1.9845544436E+02    6.3564015704E+00    1.3420083208E+02    4.3542397711E+01    4.8838670278E+01    7.8139988902E+01    1.3185658430E+01    5.6351085348E+01    5.5359589553E+01    2.4041216860E+01    4.3148202897E+01    5.3863460041E+01   -1.3180340536E+00    9.5546829565E+01    2.3079427897E+00    2.2890296775E+01    4.8787302655E+01   -1.3897448154E+01    3.8798570043E+01
   -6.5851838147E+02    1.4207075291E+03   -8.3222929627E+02    3.2246243553E+02    1.7376823550E+02   -9.3075913692E+01    2.2493411452E+02   -4.5187130353E+01    9.3366829848E+00    4.0074868211E+02   -3.0835872753E+02    2.9602711513E+02   -2.0304008037E+02    3.1960016094E+02    5.5474878975E+01   -8.0436166628E+01    2.6076282875E+02    1.4548142763E+02   -6.9939972195E+01    2.6675120516E+02   -7.1077539223E+00   -2.3861327533E+01    5.0496756459E+02   -4.7356952229E+02    3.4771230463E+02    6.8657334145E+01   -7.6423890235E+01    1.6097591234E+02   -3.9441912805E+01    1.9411362102E+02    1.2043139775E+01   -5.6764147891E+01    1.6113046995E+02   -5.6540442081E+01    9.2761246846E+01    8.4112770323E+00    8.6396155898E+00    6.1475934737E+01   -1.9709783277E+01    2.4855813811E+01    3.3733760349E+01    5.9080734637E+00    7.8381318980E+00    4.8603104273E+01   -4.4780863603E+01    8.0278285675E+01   -8.8192111835E+00   -6.0837599391E+00    4.3335036180E+01   -1.6285405755E+01
    4.7550123877E+02   -8.3222929627E+02    1.7781736662E+03   -8.2205378131E+02    3.7258552864E+02    2.8706945905E+02   -8.4212959708E+01    3.1740097482E+02    6.1500733150E+01   -3.9508363872E+01    5.4744693862E+02   -2.9168485286E+02    5.0601223539E+02   -1.7347037563E+02    4.0756779044E+02    1.9407205248E+02   -1.1086950338E+01    3.3757734074E+02    2.5616889917E+02   -4.1577785993E+01    3.3306022127E+02    1.1233012170E+02   -1.2837511201E+02    6.7122749298E+02   -4.7048501684E+02    3.3287480183E+02    1.4090760489E+02   -5.5521179649E+01    2.4340138327E+02   -2.8552587440E+01    1.9624982604E+02    7.7845879653E+01   -5.4224620754E+01    2.1688133282E+02   -4.3490804648E+01    1.0893734616E+02    3.5702576627E+01    1.4332747693E+01    7.9430537704E+01   -3.1925571455E+00    3.6597387139E+01    5.3294515354E+01    2.5865252633E+01    9.8381484695E+00    8.1437411921E+01   -4.5920120796E+01    9.9798971519E+01    8.5758379908E+00   -6.9739178978E+00    6.5535269556E+01
    2.0921637246E+02    3.2246243553E+02   -8.2205378131E+02    1.8108895219E+03   -8.5453149629E+02    4.3094750926E+02    2.8039361314E+02   -6.6359833093E+01    3.9800705030E+02    4.1532896177E+01    1.4100097716E+01    4.7991112328E+02   -2.7686386171E+02    5.1554453831E+02   -1.7239652747E+02    4.5565680256E+02    2.2510276284E+02   -5.8859273521E-01    3.4323863175E+02    2.3933092848E+02   -1.9526382623E+01    3.8673118425E+02    7.2814450079E+01   -6.1923936573E+01    6.8241323932E+02   -4.0327625305E+02    3.2946767605E+02    1.3792880071E+02   -1.3235789283E+01    2.5724026687E+02   -2.4266731274E+01    2.1806647273E+02    6.6763676342E+01   -3.8064923566E+01    2.1326781202E+02   -4.1525135315E+01    1.2381771760E+02    3.4954999057E+01    1.2013925948E+01    8.8108191767E+01   -7.7406301454E+00    5.0625732133E+01    5.0775013638E+01    2.2583564172E+01    2.2150267168E+01    7.5264328012E+01   -4.7283344561E+01    9.7330903534E+01   -9.8595976598E+00    2.9987785466E+01
    3.8579464810E+01    1.7376823550E+02    3.7258552864E+02   -8.5453149629E+02    1.9732777150E+03   -9.2546923999E+02    4.3655362709E+02    3.2187152297E+02   -6.8661954021E+01    4.4312710994E+02    5.2123831007E+01    1.1349521478E+01    5.8500239883E+02   -2.8155826197E+02    5.7609299057E+02   -1.6658807227E+02    4.8182413698E+02    2.4567941672E+02    9.2877282623E+00    3.2933225259E+02    2.4872952853E+02   -1.1616151380E+01    4.4953144879E+02    8.3943329998E+01   -6.7248123076E+01    6.1566487087E+02   -3.7453317558E+02    3.3946074207E+02    1.5271716683E+02   -1.9814411036E+01    2.3426741813E+02   -2.0545741648E+01    2.1642097813E+02    7.1855776793E+01   -4.0163384458E+01    2.0078944838E+02   -4.5069814698E+01    1.2882316317E+02    2.9843246348E+01    1.4140716998E+01    8.9046892892E+01   -6.1460247602E+00    4.8350924622E+01    5.4293636354E+01    2.4726027102E+01    1.9690723261E+01    8.4220949359E+01   -5.0113952303E+01    1.0042884883E+02    3.3833658008E+00
    2.8454829214E+02   -9.3075913692E+01    2.8706945905E+02    4.3094750926E+02   -9.2546923999E+02    2.2145929989E+03   -9.3544875025E+02    5.2898484757E+02    4.3977258463E+02   -1.0816614954E+02    5.3172173444E+02    4.6978228323E+01    9.8167924622E+01    6.2619662620E+02   -2.9039436486E+02    6.7036957400E+02   -1.3035465235E+02    5.5337929595E+02    2.9361936538E+02    2.3570208281E+01    3.6966757823E+02    3.3341720481E+02   -7.5661438620E+01    5.4319186722E+02    1.0976916645E+02   -5.4010513115E+01    6.2397986164E+02   -3.7892917413E+02    3.9702581060E+02    1.8041009348E+02   -1.0711849229E+01    2.7782066889E+02   -2.0151155520E+01    2.5254358089E+02    8.1668781598E+01   -2.9377922147E+01    2.3719213755E+02   -4.4946365547E+01    1.3089319448E+02    4.2223565894E+01    1.9091719137E+01    1.1241422573E+02    3.8583425898E+00    5.3568718573E+01    7.3259146778E+01    2.6414546713E+01    2.6478826532E+01    9.4944195359E+01   -5.9846902993E+01    1.4963356336E+02
    3.5121740636E+01    2.2493411452E+02   -8.4212959708E+01    2.8039361314E+02    4.3655362709E+02   -9.3544875025E+02    2.0883788196E+03   -9.8245296035E+02    5.7000414534E+02    4.5264093762E+02   -9.8135273036E+01    4.4953563642E+02    5.4714967688E+01    9.5286373404E+01    6.4350741146E+02   -2.7350376365E+02    6.5411357881E+02   -1.4764179727E+02    4.6955272129E+02    2.4589169622E+02    2.2475568999E+01    3.6735694717E+02    3.3965518875E+02   -6.7371681864E+01    5.1139108313E+02    9.0275984151E+01   -4.8983928920E+01    5.7974395611E+02   -3.4027491622E+02    3.9127540368E+02    1.4416684434E+02   -1.0364543646E+01    2.4081720288E+02   -2.3003473472E+01    2.2965989118E+02    5.4604926687E+01   -3.4422774158E+01    2.2588745923E+02   -5.7441512138E+01    1.2979845305E+02    2.4069976875E+01    2.9729631853E+01    8.8131612792E+01   -6.9486321646E+00    5.0189814145E+01    5.4342808694E+01    2.5293945554E+01    1.0746379098E+01    6.0857983014E+01   -1.9339431273E+00
    1.7421128125E+02   -4.5187130353E+01    3.1740097482E+02   -6.6359833093E+01    3.2187152297E+02    5.2898484757E+02   -9.8245296035E+02    2.4747397600E+03   -1.1338691085E+03    6.4846620376E+02    5.2979342865E+02   -9.4377089442E+01    6.1166338455E+02    7.3044153218E+01    1.2562598640E+02    7.3216909422E+02   -2.7000277754E+02    7.5869508975E+02   -9.2030505713E+01    4.8080275767E+02    2.8107618579E+02    6.8380576933E+01    4.1994728379E+02    4.1034581698E+02   -5.9816354477E+01    4.8315364066E+02    1.1532039807E+02   -4.4369719079E+01    6.4935487560E+02   -3.9370558893E+02    3.7698614464E+02    1.7633688636E+02   -9.8334315305E+00    2.7733486188E+02   -1.9003499323E+01    2.3386539194E+02    7.2011029627E+01   -3.5822693549E+01    2.2576043065E+02   -5.6063475776E+01    1.4422154699E+02    3.4115086018E+01    3.7757797677E+01    1.0217416889E+02    4.1909696203E+00    5.6105744655E+01    6.5930070500E+01    3.2754796485E+01    1.1378250992E+01    9.1626418492E+01
    3.4982331981E+02    9.3366829848E+00    6.1500733150E+01    3.9800705030E+02   -6.8661954021E+01    4.3977258463E+02    5.7000414534E+02   -1.1338691085E+03    3.0955058346E+03   -1.3928090851E+03    7.9554797205E+02    5.1013623165E+02   -2.1228090015E+01    6.9290455105E+02    1.0896286465E+02    2.3032886123E+02    8.6157039122E+02   -2.9262406190E+02    8.0726505502E+02   -8.9804601901E+01    5.5722282762E+02    3.9782976142E+02   -5.9651683675E+00    5.5240778526E+02    4.6674024629E+02   -5.0638002211E+01    5.2977655166E+02    1.2373463202E+02    2.0265880253E+01    7.6653615177E+02   -3.7932030706E+02    4.5045554082E+02    1.7537214894E+02    1.6723988443E+01    3.0163399666E+02   -2.0876323767E+01    2.8754331960E+02    7.8636817853E+01   -3.5520019967E+01    2.6431575183E+02   -6.8608743644E+01    1.9333632165E+02    3.6297395139E+01    3.6671435942E+01    1.2991640308E+02   -7.5879741280E+00    6.9941315565E+01    7.1807480105E+01    9.1251038919E+00    7.8094089199E+01
   -1.5632988075E+02    4.0074868211E+02   -3.9508363872E+01    4.1532896177E+01    4.4312710994E+02   -1.0816614954E+02    4.5264093762E+02    6.4846620376E+02   -1.3928090851E+03    3.6213040172E+03   -1.5267232834E+03    7.5445893961E+02    5.8120046178E+02   -3.6677622634E+01    7.7968405756E+02    6.6600842991E+01    2.2161519736E+02    9.4923272335E+02   -3.1138737692E+02    7.8676507921E+02   -1.1477114764E+02    5.6427999577E+02    5.1189316160E+02   -5.9370671998E+01    5.7493446287E+02    4.2992638014E+02   -7.7667918718E+01    5.4761344042E+02    1.1851622335E+02    3.0465152333E+00    7.1548630239E+02   -4.2392836359E+02    4.5876867514E+02    1.7124258724E+02    6.2793630016E+00    2.8151894218E+02   -3.5721908375E+01    3.0679875291E+02    5.8382926280E+01   -4.4376789773E+01    2.7331896612E+02   -8.2544653432E+01    1.8461569524E+02    3.5720994336E+01    2.6545886488E+01    1.3226952318E+02   -1.2866140179E+01    5.9326227297E+01    6.2685366292E+01    5.2350565775E+01
